# uniform1 uniform2 gaussian1 gaussian2
  0.478204 0.704058 -0.580585 -1.113482
  0.502763 0.515347 1.737052 0.971104
  0.297385 0.064847 0.836720 0.078403
  0.326942 0.286008 0.733009 0.551452
  0.578081 0.870618 0.705780 -0.313313
  0.212277 0.309926 2.681309 -0.337879
  0.817657 0.351452 -1.271922 -1.081177
  0.090458 0.712475 -0.748998 0.711539
  0.739817 0.588273 0.561357 -0.376954
  0.477791 0.193498 -0.301172 0.340318
  0.668018 0.588960 -0.147585 0.388790
  0.042597 0.594931 0.005953 0.201896
  0.113429 0.195145 1.507626 -0.127534
  0.335982 0.896113 -0.913089 1.310805
  0.524636 0.984657 -0.479488 -1.790183
  0.699703 0.506254 -0.049141 1.095707
  0.097585 0.703307 1.699116 0.769157
  0.810609 0.966172 0.262300 -2.443363
  0.471021 0.396135 -0.481597 0.501881
  0.887433 0.430487 0.983421 -0.834532
  0.505310 0.082638 -0.077048 2.410439
  0.039724 0.379588 1.602216 2.749762
  0.098838 0.398915 0.185600 -0.649378
  0.140601 0.304966 -0.719928 -0.216481
  0.793120 0.143648 -1.859562 1.101584
  0.832014 0.230570 0.968582 0.514167
  0.153002 0.997133 -1.009563 -1.017091
  0.409205 0.125161 1.190124 0.388917
  0.251740 0.064381 -0.995563 -0.661851
  0.459757 0.712019 0.340754 -0.293740
  0.744686 0.273009 1.091568 -1.247012
  0.245429 0.807152 -0.637801 -2.390226
  0.132563 0.979207 1.012633 0.508112
  0.846514 0.592713 0.477418 -0.396227
  0.593294 0.293040 0.720141 -1.633811
  0.052800 0.783314 0.190218 -2.646302
  0.385746 0.181595 -0.590875 -3.071584
  0.394193 0.098553 1.109837 1.002331
  0.256002 0.967068 0.555209 -0.364228
  0.309617 0.094608 0.240587 1.575866
  0.537826 0.619489 0.151367 0.077338
  0.209765 0.671014 -0.016115 2.024453
  0.882205 0.877179 -0.104507 -0.101957
  0.722131 0.589595 -0.454101 0.844228
  0.942494 0.323692 0.886093 -0.192931
  0.088619 0.409441 2.461901 -0.078892
  0.572011 0.177653 0.238370 -0.378049
  0.245521 0.474270 -0.037102 -0.235994
  0.289228 0.395386 0.168264 0.567859
  0.595730 0.738840 1.923799 0.607714
  0.637974 0.536472 -1.645827 -0.323398
  0.883914 0.512026 0.038813 0.002948
  0.402881 0.850209 -0.835957 -0.631842
  0.158338 0.379721 -0.521915 -0.369164
  0.012019 0.244837 -0.657906 0.392786
  0.924435 0.948154 0.675483 0.810051
  0.275363 0.958788 0.297925 0.318890
  0.808193 0.367374 -1.583154 1.887888
  0.505220 0.784510 1.304139 0.390537
  0.928783 0.770044 1.893972 0.581840
  0.100900 0.864563 -1.645720 -0.612600
  0.568824 0.907313 0.380716 1.369278
  0.989046 0.632910 0.210736 -0.761750
  0.018046 0.949526 -0.224305 -1.170157
  0.012165 0.829586 -2.240832 0.428087
  0.422085 0.119682 1.000879 0.594738
  0.771931 0.883492 2.045834 0.734119
  0.543660 0.247458 0.327036 0.662803
  0.480223 0.352858 0.481518 -0.221412
  0.813912 0.186389 0.118149 -0.139754
  0.393035 0.306025 -0.361933 -1.918546
  0.350656 0.835768 0.072404 -1.223272
  0.985195 0.452949 -0.560903 0.028182
  0.684064 0.629051 0.049238 -0.930556
  0.543957 0.244284 1.063509 -0.226831
  0.612424 0.590048 -0.807479 0.483872
  0.600588 0.734462 -0.185152 0.774340
  0.569794 0.360095 0.957242 0.977106
  0.494240 0.580845 -0.411771 1.245277
  0.644498 0.756985 0.720081 0.990473
  0.528480 0.139246 0.933003 0.461474
  0.452951 0.104637 -2.077351 -0.961548
  0.532677 0.229999 0.659387 -1.072581
  0.372552 0.402038 -0.280861 -0.985576
  0.917606 0.852981 0.126976 0.562196
  0.032342 0.668128 0.566994 -1.089925
  0.851249 0.589688 -1.669863 0.348649
  0.374427 0.041842 -0.178439 -1.315827
  0.576206 0.936221 0.430908 0.789501
  0.442390 0.337597 -0.985005 0.359683
  0.705239 0.510076 1.453757 -0.979313
  0.452834 0.042198 -0.131934 1.363329
  0.411638 0.995782 -1.360371 1.476811
  0.161688 0.269938 -0.055031 0.614535
  0.699428 0.263303 -0.913230 -1.225565
  0.883823 0.962608 -1.957918 0.254106
  0.286313 0.496364 -0.698742 1.602547
  0.091653 0.711054 0.423969 -0.447261
  0.188166 0.870965 -0.672350 0.271421
  0.420082 0.713980 0.663045 0.886832
  0.733667 0.382747 -0.827073 -0.409384
  0.514299 0.214951 -0.334051 -2.026696
  0.377445 0.160710 0.055133 -0.055980
  0.607800 0.172267 -0.375510 -0.235709
  0.750798 0.638081 0.891358 -0.709005
  0.481855 0.321190 0.889492 -1.649173
  0.117931 0.202660 0.845805 -0.805395
  0.032883 0.039958 1.026715 -1.379674
  0.321089 0.949491 1.703591 0.605642
  0.411902 0.337489 0.085542 -3.372870
  0.416173 0.666015 0.877278 0.313052
  0.466031 0.988163 0.197732 1.256844
  0.679298 0.351542 1.250019 1.187580
  0.347237 0.480789 0.392788 -0.151167
  0.062220 0.643193 0.859007 -0.294839
  0.007417 0.094273 -0.885822 0.196547
  0.886876 0.215271 -0.650796 -2.272049
  0.076920 0.807621 1.760504 -2.286897
  0.963202 0.408271 -0.825456 0.398171
  0.035456 0.137504 0.583283 0.009578
  0.551307 0.945391 1.719182 0.292009
  0.296795 0.973010 0.013963 0.409879
  0.898914 0.628973 1.789635 2.097823
  0.550183 0.406177 -1.135552 0.423283
  0.344753 0.548557 -1.089896 -0.569848
  0.790397 0.081747 -0.382814 -0.737758
  0.138837 0.263939 -1.958465 1.349290
  0.545345 0.576071 -1.026747 -1.096525
  0.493851 0.036800 1.684170 0.435224
  0.327297 0.277205 -0.941427 -2.005889
  0.702069 0.795499 0.720928 -0.722640
  0.148126 0.804259 -1.818239 -0.340139
  0.277038 0.245734 -0.272105 0.072790
  0.999451 0.529102 -0.851906 -0.104271
  0.087358 0.647335 -0.621036 0.477169
  0.825836 0.759621 -0.380036 -0.941841
  0.753612 0.023404 -0.165691 0.236843
  0.502752 0.576633 3.115020 -0.836893
  0.721149 0.792308 -0.845049 -0.975061
  0.062362 0.256614 0.777854 0.389127
  0.024818 0.072389 0.545158 0.555088
  0.518369 0.801273 0.669563 0.172797
  0.238898 0.055351 -0.437171 -0.619516
  0.093575 0.687841 -0.211076 0.824573
  0.966888 0.151349 -1.089513 -0.080395
  0.448434 0.863366 1.151449 -0.100180
  0.515966 0.173917 -0.278695 0.013662
  0.420580 0.839968 -1.489321 0.866133
  0.519119 0.703577 -0.018423 0.735864
  0.529654 0.305749 1.054818 -0.783227
  0.490336 0.633065 1.818372 0.967541
  0.229374 0.447553 -0.008455 -0.038967
  0.628052 0.361629 0.274548 0.542541
  0.001219 0.912143 0.327786 -0.987448
  0.865700 0.383965 -0.430245 0.749607
  0.331939 0.646431 -0.188792 0.441871
  0.701757 0.875934 -1.407890 0.959972
  0.621895 0.933730 -0.667959 1.137537
  0.058743 0.116767 0.018372 -1.063028
  0.789003 0.657115 0.571996 -0.877823
  0.403517 0.578951 -0.072411 1.210181
  0.885894 0.612526 2.082579 1.101185
  0.209464 0.323114 -0.283790 -0.328557
  0.076136 0.341560 -0.168350 1.536892
  0.880168 0.859972 -0.381066 1.125478
  0.252567 0.678844 -0.239884 0.580107
  0.852478 0.193140 -0.358807 0.164009
  0.418141 0.655638 0.103129 -0.344117
  0.112952 0.677756 0.565376 0.457630
  0.612325 0.585858 0.215361 -0.635808
  0.016808 0.453553 -0.692852 0.570837
  0.575374 0.742906 0.217862 0.306768
  0.074729 0.004365 -0.636485 -1.625141
  0.159371 0.061185 -1.012899 -0.520046
  0.127537 0.508604 0.646693 -1.331098
  0.281418 0.211087 0.388800 1.446204
  0.675984 0.239308 -0.350585 1.959488
  0.664037 0.920684 0.672216 -0.010031
  0.335050 0.521017 -0.710498 -0.869509
  0.315825 0.906701 1.567443 -0.486402
  0.019419 0.219689 -1.936668 -1.150499
  0.535081 0.767616 2.087892 0.797171
  0.967825 0.848073 0.048464 -0.297190
  0.665821 0.433631 -1.692361 0.403348
  0.095451 0.166024 -0.234294 -0.026751
  0.650421 0.448865 0.275559 -1.020930
  0.087514 0.409099 -0.448725 1.489539
  0.695949 0.489426 -0.174015 0.414667
  0.448042 0.800529 -2.063899 0.672851
  0.254858 0.513582 0.094663 -1.484471
  0.382520 0.535252 -1.091264 -0.030056
  0.972195 0.482546 -0.857830 -0.544075
  0.007367 0.407182 0.756018 -2.048211
  0.743225 0.312530 -0.220838 -0.502011
  0.566878 0.483940 -2.638966 -1.161929
  0.162603 0.095915 -1.211053 0.874994
  0.941224 0.195449 -0.534467 0.602296
  0.999067 0.274780 -1.444794 0.269361
  0.166998 0.225872 1.760794 0.320804
  0.795976 0.151690 -0.194932 -0.783604
  0.256021 0.318152 0.442660 -2.194787
  0.621211 0.417961 -0.349313 -0.695517
  0.152089 0.540432 -1.345868 1.367615
  0.958573 0.416311 1.252274 -1.632606
  0.421743 0.629256 0.070090 1.037216
  0.417855 0.036202 0.747056 -1.042600
  0.545307 0.948679 -1.195090 0.814346
  0.869715 0.463509 -1.604968 -1.077700
  0.100196 0.180891 -0.081521 -0.465385
  0.969846 0.498666 -1.997799 -0.326014
  0.439221 0.341682 1.664892 0.856473
  0.983388 0.210966 0.288263 -0.685835
  0.540065 0.802953 -0.090800 1.697051
  0.637263 0.068693 1.688400 -0.045044
  0.744965 0.518634 0.711145 -1.024901
  0.256384 0.738584 0.480227 -0.975570
  0.404417 0.653045 0.095763 -1.218974
  0.740986 0.200627 1.262411 0.684633
  0.951954 0.137881 0.706533 0.771877
  0.548357 0.323378 -0.995462 0.583231
  0.426270 0.236306 0.204711 -1.705559
  0.275150 0.885942 -0.047511 0.144624
  0.492185 0.335367 0.091871 -1.388527
  0.167569 0.133260 0.274492 0.766533
  0.661779 0.075436 -1.457493 1.254003
  0.755233 0.276060 -0.816595 -0.658229
  0.215183 0.908132 -0.408963 -0.752087
  0.655292 0.905983 -1.319321 0.542205
  0.619840 0.581296 -0.754832 -0.649990
  0.550181 0.884906 0.216671 0.263017
  0.448740 0.879573 1.244029 0.273314
  0.443048 0.854177 -1.375965 -1.667774
  0.219798 0.241245 -0.734844 -1.168160
  0.915767 0.411927 0.370760 -1.323492
  0.517254 0.980998 -0.404430 -0.568319
  0.574930 0.176969 -0.150960 -1.871320
  0.580483 0.437051 -0.802969 1.571142
  0.058568 0.324267 0.546430 -0.680594
  0.484629 0.592177 0.170146 -1.377832
  0.286486 0.319310 1.101358 0.144927
  0.158979 0.869867 0.399048 -2.602385
  0.934499 0.553821 0.181862 -0.367426
  0.616182 0.850228 -0.544581 1.859880
  0.993292 0.873566 1.044574 -2.347426
  0.757104 0.595840 -0.256538 0.300530
  0.599592 0.257771 0.750712 2.008678
  0.227606 0.733726 -0.345400 -0.172286
  0.165412 0.539894 0.559371 -1.504641
  0.542503 0.653713 -1.686992 0.464443
  0.817576 0.105786 -0.396260 -1.525028
  0.798477 0.596077 0.600176 -0.075201
  0.931076 0.868361 -0.900639 1.077917
  0.464645 0.908495 -1.312266 -0.882369
  0.817991 0.122806 0.173258 0.277591
  0.245226 0.630461 -0.986922 0.002406
  0.790204 0.147342 0.430285 1.104954
  0.337601 0.645664 1.400348 0.875334
  0.878290 0.712469 -1.955716 -0.133269
  0.090927 0.722031 -0.348300 0.059672
  0.416147 0.352374 -0.592220 -0.125466
  0.491900 0.895355 -1.492765 -0.005160
  0.752903 0.770417 0.780223 0.285231
  0.727827 0.330101 1.213766 0.232666
  0.719524 0.609014 0.056936 1.897954
  0.539886 0.309552 1.303578 -0.851517
  0.942859 0.086546 0.268584 0.539367
  0.548530 0.468236 0.087201 -0.116899
  0.062360 0.870116 -0.295341 0.818799
  0.375499 0.451185 -0.694658 -2.378938
  0.263598 0.642505 1.265035 -0.275356
  0.177943 0.550102 -3.112949 0.794053
  0.759996 0.095233 -0.288542 0.207932
  0.365235 0.278444 -0.697928 0.498063
  0.849660 0.959175 1.899238 -0.805573
  0.598256 0.495487 1.225956 2.699662
  0.066759 0.026260 -0.404983 0.144858
  0.536726 0.197106 1.318921 -0.776228
  0.990773 0.706014 0.969580 -0.929994
  0.542241 0.767639 0.352477 0.508508
  0.978383 0.713885 0.342066 -0.475976
  0.647818 0.306201 0.372302 1.367463
  0.484221 0.158965 -0.421515 -0.571309
  0.941608 0.335074 0.044150 0.768222
  0.000733 0.822426 1.195874 0.857307
  0.491997 0.424948 1.419504 -0.335838
  0.906414 0.817320 -1.529341 0.192744
  0.607873 0.088372 -0.295770 0.035551
  0.296715 0.800982 0.817846 0.767143
  0.950296 0.586363 0.790867 -0.486759
  0.555333 0.611725 -0.304808 -1.140020
  0.716996 0.686871 0.700672 -1.576889
  0.789294 0.235370 0.799713 0.011800
  0.716396 0.805506 1.795178 -2.281005
  0.734936 0.699086 2.295840 0.010303
  0.279899 0.672104 0.051321 -0.522326
  0.272154 0.460926 -0.306541 -1.868965
  0.254816 0.899807 -0.337516 0.156016
  0.111587 0.473341 -0.116947 -0.974182
  0.004902 0.756072 0.390428 0.109331
  0.707039 0.263332 -1.182226 -1.082105
  0.569720 0.076634 -0.217467 0.211171
  0.540979 0.145886 -1.128359 0.033257
  0.226557 0.728252 0.008196 0.040105
  0.221539 0.542822 1.382495 1.121597
  0.509445 0.193519 -0.135525 -0.894998
  0.678442 0.488213 0.291697 -0.978548
  0.142093 0.240238 0.386938 1.301175
  0.748741 0.722575 -0.337555 -0.976059
  0.990826 0.128834 -0.382773 -3.005932
  0.688516 0.515885 -0.189760 1.032389
  0.133464 0.303517 -1.396341 1.707021
  0.250220 0.921331 -0.437095 -0.654111
  0.358956 0.832844 -1.019718 0.016141
  0.088142 0.711354 0.130388 -0.644907
  0.294622 0.139506 -0.389379 0.380356
  0.240387 0.766209 0.092214 -0.451005
  0.319086 0.778964 2.439705 0.157089
  0.966974 0.114409 0.236960 0.150325
  0.331332 0.729866 1.292645 0.582627
  0.247392 0.640299 -0.973258 1.750785
  0.067928 0.524659 1.199510 -0.559759
  0.748096 0.521039 -0.069778 -1.696710
  0.915967 0.424611 2.428891 1.161747
  0.592466 0.560984 -1.094020 -0.570979
  0.091627 0.042085 -0.176324 2.470887
  0.088337 0.763897 0.630574 0.364790
  0.205661 0.997896 1.089196 1.623140
  0.070289 0.458772 -0.434368 0.187175
  0.181206 0.607544 0.049327 0.900150
  0.015737 0.601340 -0.786558 0.608353
  0.643805 0.721673 0.069553 -1.396041
  0.015675 0.700291 -0.806424 -1.562460
  0.990223 0.330791 1.045363 -2.270922
  0.057525 0.716034 -1.503781 -1.760884
  0.290871 0.886869 0.411302 -1.848012
  0.077784 0.032780 1.596023 -0.264984
  0.561223 0.213568 -0.068403 -0.272866
  0.921719 0.142036 2.099009 0.862714
  0.605847 0.553593 0.048915 -0.277191
  0.637485 0.890838 -1.084255 0.322345
  0.600998 0.303339 2.001724 1.116343
  0.703162 0.397964 0.239980 -0.939755
  0.494624 0.780368 0.082364 1.250069
  0.450762 0.551785 0.669856 -0.069801
  0.911107 0.425334 -1.179246 -2.089478
  0.022615 0.475414 -0.016994 -0.367791
  0.326310 0.095959 -0.767497 0.708322
  0.599376 0.514730 -0.628319 -1.300798
  0.428007 0.879181 -0.044604 -1.671580
  0.537479 0.794546 0.646583 1.525180
  0.062815 0.511880 1.742173 0.102987
  0.623223 0.240068 1.174460 -0.277870
  0.606609 0.952709 0.474503 -0.737308
  0.279461 0.826511 -0.026056 -1.268105
  0.562047 0.862740 1.561090 -0.644457
  0.629443 0.455078 -0.734972 0.205805
  0.675689 0.638730 0.483312 -1.335841
  0.468102 0.268750 -0.531678 1.224153
  0.305087 0.709319 -0.989302 -2.276820
  0.696390 0.224472 0.531231 -0.437196
  0.429259 0.952163 -1.336457 -1.070521
  0.035012 0.008700 -0.740173 -1.106817
  0.485732 0.183975 0.337135 -0.644690
  0.565099 0.696518 0.022771 -0.090012
  0.206528 0.768375 0.388373 -0.030886
  0.310002 0.199915 -0.632992 -2.001491
  0.137246 0.452817 -0.878371 -0.127906
  0.689036 0.506161 -0.322884 -0.076377
  0.512387 0.621896 -1.618732 -1.197824
  0.699773 0.388589 -0.621748 0.153162
  0.227022 0.009551 -0.902169 -0.114944
  0.945328 0.242799 -1.032822 1.805165
  0.261429 0.942545 0.513313 0.567092
  0.967168 0.960383 -0.130207 0.506518
  0.018098 0.286131 -0.957876 -0.880248
  0.743084 0.996936 -0.506232 2.096290
  0.630102 0.039072 1.085187 -0.202550
  0.912844 0.179282 -1.085923 0.905646
  0.861333 0.496727 0.187264 0.002098
  0.515820 0.518306 0.494651 -0.084100
  0.508156 0.815657 0.251184 -0.622122
  0.058116 0.946745 -0.120348 0.643899
  0.873795 0.131417 0.794071 -0.268548
  0.342955 0.302803 1.164766 -1.216739
  0.642047 0.513510 -0.555691 -1.203602
  0.976882 0.980372 1.078349 -0.013643
  0.200297 0.858081 1.192963 0.240370
  0.879588 0.642135 0.344453 0.143852
  0.414287 0.678367 0.418588 0.549583
  0.137497 0.146825 -2.045511 -0.875608
  0.629225 0.052168 -1.234010 1.087328
  0.847941 0.062550 -0.192563 0.539912
  0.913862 0.033550 -0.329588 0.397819
  0.520307 0.966708 -0.563094 -1.143310
  0.959031 0.707799 -2.035231 0.983540
  0.807550 0.512094 -1.642348 0.027014
  0.462357 0.525095 -1.053516 -0.385899
  0.400115 0.524047 0.320061 1.849834
  0.225569 0.931243 0.181182 -0.738578
  0.006115 0.732348 0.318708 -1.242920
  0.994703 0.778551 1.184605 1.200511
  0.727683 0.092599 -0.391998 -0.591086
  0.067119 0.171116 -1.149880 -0.489781
  0.232128 0.727214 -0.455569 -1.146808
  0.449100 0.480522 -0.302816 1.470440
  0.495373 0.060529 0.886955 0.403772
  0.248775 0.872857 1.171563 1.407872
  0.503625 0.863037 -1.213939 -0.402849
  0.990478 0.027413 -0.303363 -1.710426
  0.526043 0.282995 0.382795 -0.283620
  0.585063 0.842006 -0.921782 -0.294614
  0.343484 0.363256 -0.845295 -1.091197
  0.803514 0.428942 -0.656336 -1.114278
  0.344992 0.644770 0.016444 0.312272
  0.872162 0.120405 -1.083434 -0.424434
  0.773423 0.763087 1.596366 0.125065
  0.297334 0.099258 -0.106761 -0.670532
  0.817233 0.613735 -0.735576 0.429678
  0.660002 0.514297 1.744966 0.851364
  0.869772 0.762784 -0.758867 -0.345795
  0.323963 0.784255 -0.189468 -1.040303
  0.399995 0.702889 0.389751 -0.943852
  0.358962 0.376183 0.473251 0.077043
  0.880869 0.042006 0.161980 -0.626563
  0.149242 0.112994 -0.711024 0.587392
  0.529624 0.668599 1.148894 -1.126774
  0.443005 0.245638 0.723073 -1.625436
  0.182662 0.431704 -0.038139 0.371138
  0.224856 0.073821 0.582138 0.562362
  0.529035 0.132030 -0.649961 -0.522231
  0.539842 0.268804 2.488199 -0.527413
  0.549061 0.404291 1.916472 -1.157203
  0.169693 0.212757 0.365887 0.674286
  0.360892 0.964885 -1.419328 0.381825
  0.489383 0.853789 0.845189 0.319052
  0.839173 0.903787 -0.871751 -0.103396
  0.746062 0.773349 -2.554497 0.123950
  0.535722 0.120105 1.069677 -1.331199
  0.681287 0.991417 -0.789686 0.495312
  0.222038 0.857886 -0.662482 0.582117
  0.508859 0.622130 0.183735 -0.773345
  0.742200 0.010836 0.871771 0.495216
  0.896320 0.608551 -0.647157 -0.496382
  0.360277 0.465067 0.336448 -0.957906
  0.362295 0.070282 -0.197660 1.263276
  0.011446 0.430492 -0.372439 0.296933
  0.359254 0.908799 -1.536209 1.431237
  0.933955 0.185039 0.747418 -1.555269
  0.458715 0.446003 0.086797 1.701237
  0.587888 0.249441 0.258026 -1.190954
  0.793510 0.518513 1.380991 0.504036
  0.274875 0.587989 -0.646207 2.007839
  0.878892 0.716971 -1.349672 -0.531046
  0.039555 0.988824 0.647234 -0.657952
  0.005796 0.700101 -0.146792 1.339693
  0.047220 0.845625 -1.269372 0.100384
  0.039736 0.783643 -1.295707 3.378478
  0.428045 0.828295 -1.456345 -0.586977
  0.929965 0.601829 -1.452272 0.476361
  0.614375 0.524286 1.741941 -0.470945
  0.179706 0.556694 1.224381 -0.531556
  0.846213 0.591503 -1.357582 0.472433
  0.554950 0.681381 -0.311913 0.487905
  0.204330 0.642865 -0.119584 -0.871047
  0.977080 0.727238 -0.268908 -0.855212
  0.667958 0.045749 -1.798093 1.061128
  0.081484 0.458176 0.651251 -0.194781
  0.121754 0.639473 -0.769553 0.310112
  0.086955 0.912391 -1.038451 -0.444699
  0.817020 0.325131 -0.988308 0.812329
  0.781217 0.046529 -0.868083 0.297203
  0.727201 0.839135 -1.666189 -0.134208
  0.045336 0.940829 0.790480 -0.899024
  0.500988 0.729931 -1.193742 1.457350
  0.876284 0.124457 -0.447614 0.958644
  0.627698 0.341447 1.733875 1.327032
  0.228973 0.877798 -0.795412 0.340146
  0.518057 0.275226 -1.499006 -1.191084
  0.972615 0.466276 2.186749 0.135618
  0.511672 0.403080 -0.611011 -1.837485
  0.547534 0.348421 1.075651 0.420903
  0.190037 0.147989 -0.176222 -0.383889
  0.971313 0.119189 0.339347 0.552686
  0.800701 0.320172 0.863519 -0.385123
  0.070998 0.476104 2.645929 0.074738
  0.188419 0.449746 -0.819816 -1.049342
  0.838784 0.738955 -0.076767 -1.418065
  0.793538 0.745517 0.809678 -0.250756
  0.846119 0.290312 -0.422868 -0.254052
  0.025129 0.298227 0.478162 0.555046
  0.773484 0.749493 0.986991 -0.245710
  0.812698 0.635009 0.507370 -0.001334
  0.412223 0.028482 -1.315923 -0.302808
  0.317192 0.346580 -0.930329 0.427712
  0.930577 0.940795 0.121662 0.399491
  0.096800 0.015483 0.592789 -0.231451
  0.346996 0.796380 0.619171 1.119909
  0.246309 0.875226 2.307034 0.631843
  0.755390 0.075180 -0.381067 1.505090
  0.128849 0.535892 0.273846 -0.674469
  0.124994 0.047625 -0.981619 0.962566
  0.563727 0.869561 2.313530 1.151967
  0.058361 0.338266 -0.080043 -0.460265
  0.874273 0.973793 1.225853 1.116326
  0.050103 0.682930 -1.628271 -0.429964
  0.053316 0.298618 0.456884 -1.188001
  0.904258 0.428810 0.408957 0.692574
  0.731481 0.437838 -1.150464 1.022903
  0.640105 0.101256 -0.190759 1.233372
  0.892605 0.923234 0.995418 0.568716
  0.374110 0.861366 1.472352 -0.335404
  0.068117 0.603941 0.201983 -0.419194
  0.373905 0.739683 -0.660786 0.692751
  0.107254 0.215704 -1.549719 -1.151350
  0.570450 0.627205 -0.067854 -0.045663
  0.982379 0.625382 -0.759421 0.889896
  0.674317 0.291536 -0.194999 1.193360
  0.333499 0.983910 1.047998 1.361091
  0.530580 0.974602 -0.061805 0.441850
  0.888650 0.464086 0.462936 0.635721
